PC7,PC6,PC5,PC4,PC3,PC2,PC1
0.27906,-0.13152,0.23375,-0.33624,0.15709,-0.35777,2.53933
-0.52098,0.12749,0.30660,0.51410,-0.66337,-0.87458,-2.12047
0.11586,0.43868,-0.20415,0.98783,1.31514,-0.63785,-1.47114
0.65635,-0.29683,-0.04953,-0.73444,-0.63527,-1.03844,-1.56356
-0.51247,0.07668,-0.20253,0.17123,-0.14048,-0.79983,-0.34336
-0.06815,0.56290,0.27138,-0.66136,-0.40131,0.20163,-1.02026
0.20059,-0.21142,-0.04100,0.23644,-0.44076,0.11381,-1.10894
-0.24379,0.77343,-0.22891,-0.65789,-0.79735,-0.55480,1.63323
0.53336,0.01732,-0.00454,-0.38803,0.10225,-0.38265,0.61442
0.39996,-0.61959,-0.56413,0.79310,-0.21017,-1.32167,-0.92986
-0.04622,0.78038,-0.03146,-0.66912,-0.35798,-0.42095,0.49829
-0.49711,-0.07939,0.00196,-0.23694,-0.61868,0.01029,0.19680
-0.35312,-0.06741,-1.82785,2.07803,-0.79169,-2.21016,-0.90888
0.33319,0.60367,0.27432,0.00319,-0.06690,-0.62675,-1.00867
-0.02848,-0.67631,-0.09401,0.27196,1.08750,-0.88175,-2.11892
0.24291,-0.46803,-0.01987,-0.37405,-0.77895,-0.32653,-1.01122
0.44997,0.66719,0.25971,-0.22218,-0.23551,-0.58149,-2.63639
-0.05179,-0.29733,0.32341,-0.56030,-1.11350,-0.00709,-0.94738
-0.55379,0.54866,-0.41095,-0.65117,-0.55479,-0.93830,1.14798
-0.21950,0.74497,-0.10868,-0.31158,-0.31464,-0.36175,0.00879
-0.46870,0.93093,-0.66769,-0.85679,-0.34482,-0.60379,2.07653
0.24283,0.16967,0.31945,0.28995,0.36695,0.47446,4.15461
-0.18585,-0.99832,0.34688,0.32584,-0.22145,-0.86315,-1.24297
-0.16429,0.48914,-0.15562,-0.63710,-0.12104,0.38760,-1.16060
0.39665,-0.47104,-0.18179,-0.12159,-0.83932,0.49748,2.56279
-0.17295,-0.02606,-0.40088,-0.86081,1.79228,-0.19162,1.19154
-0.22160,0.10467,0.27818,-0.03423,0.16085,0.82358,-2.61678
-0.36973,0.71465,-0.22374,0.83662,4.77765,-0.43219,1.51178
-0.15768,-0.16542,-0.46268,0.63521,0.70284,3.66136,-0.65073
0.08256,0.21159,0.14764,-0.27427,-0.60506,-0.33604,2.55810
0.48811,0.36842,-0.04515,-0.13644,0.03884,-0.89576,-0.80541
-0.19662,-0.45743,-0.19425,0.67791,0.40519,0.59013,1.36886
0.71714,-0.04879,-0.19533,-1.21981,-0.26066,-0.78186,-0.45338
0.15002,-1.44737,0.19692,-0.33335,-0.04177,0.72444,3.21062
-0.39277,-0.04444,-2.79262,-0.26590,-0.69170,1.27390,-2.93507
0.27105,0.31898,-0.14960,-1.12226,0.08819,-0.33082,1.08045
-0.58258,0.10853,-1.63224,1.91065,-0.24696,1.53980,-1.72543
-0.55794,-0.66132,-0.01185,-0.11195,0.32784,-0.43897,-0.55349
0.00349,-0.18683,2.85266,-0.36911,-0.55790,2.27960,0.62574
-0.47564,0.10974,0.50660,0.11319,-0.39982,-0.23598,-1.00412
-1.15775,-0.59945,-0.95021,0.30211,-0.61867,0.00604,-0.64286
-0.20706,-0.46312,-0.15350,0.48045,-0.61219,2.35972,1.29457
0.24870,-0.05892,0.16465,1.08505,-0.36608,-0.07215,-0.21135
-0.19658,-0.06677,0.32948,0.60120,0.57731,-0.13717,-1.19374
-0.27435,0.05753,-0.65393,1.66893,-0.59819,-0.04888,-0.23192
-0.50974,-0.38784,-1.39867,0.12574,0.70923,-1.76698,-1.85993
-0.14734,-0.33673,-0.67996,0.42661,-0.13522,1.01427,-1.71152
-0.36536,-0.02920,-0.28786,-0.80043,1.20910,-0.60165,0.84715
0.36143,-0.01215,0.29292,-0.12630,0.50205,-0.34309,2.30272
0.37816,0.15653,0.13258,0.39038,0.44969,-0.44709,2.50838
-0.08194,-0.16405,0.62547,-0.22937,-1.29500,0.66460,0.74311
-0.79835,-1.76723,0.41764,-0.88145,-1.52446,-0.00048,2.87077
-0.14197,-0.30234,0.27007,0.43385,-0.06745,-0.44436,-0.02421
-0.16993,-0.18304,0.07586,0.49518,0.38273,0.52329,-2.69089
0.04630,-0.26547,0.22853,-0.47302,-0.98217,0.39735,-1.36586
0.94580,0.57759,0.04439,1.52638,1.27628,-0.01570,1.29208
0.04458,-1.00750,-0.55412,-1.09464,-0.65894,0.02792,-0.83238
0.85184,0.01283,-0.30949,-0.85085,1.11682,1.43174,-3.32874
0.61888,0.27458,1.00074,-0.50817,-0.63148,3.11928,3.70112
0.20883,-0.27896,-0.12579,-0.69389,0.91876,-0.97114,-1.57660
-0.17252,0.68323,0.82510,1.18539,-1.06630,-0.04286,0.28786
-0.64004,-0.48469,-0.16074,-0.44773,-0.93448,-0.73073,0.94272
0.06876,-0.60490,0.13279,0.95790,0.60856,-0.09074,-1.12363
0.64595,0.10130,-0.01188,0.38520,0.66597,-0.04172,-0.06345
0.20188,0.05060,0.15410,0.51747,0.20155,-0.51248,2.11206
0.35825,-0.43803,-0.17831,1.07803,0.10125,-0.95049,-0.56517
-0.07782,0.85661,0.46589,0.38135,3.05749,1.90554,-1.20294
-0.91332,-0.62249,-0.54538,-0.01195,1.18244,-0.04105,1.21327
-1.14896,-1.33584,0.13787,1.22010,1.61890,-0.48859,3.70060
-0.05663,0.83663,-0.33528,-0.50144,-0.04375,-0.15352,-0.27778
0.59227,0.10921,0.06678,0.08467,-0.35527,-0.47733,0.81480
-0.54724,-1.05172,0.73387,-1.40000,0.95813,2.34751,-0.29043
0.16531,-0.57854,0.34331,-0.38171,0.11843,-0.81438,-2.76210
0.31029,-0.20502,1.14604,-0.08469,-0.22625,1.01840,-1.14944
0.60397,0.28911,-0.10827,-0.24989,1.31712,-0.49009,-0.53902
0.77374,0.42111,-0.17570,-0.26568,1.25060,-0.74975,-0.25790
0.38592,-0.22326,0.26531,0.16643,-0.06187,-0.19976,-0.92142
0.14256,0.25023,-0.10335,0.64361,0.06770,-0.85841,0.72083
-0.12830,0.81847,0.68464,1.57281,-0.54713,0.02029,0.84640
0.59001,0.14547,-0.36724,0.21755,0.01462,0.08907,-0.11585
-0.41152,0.22943,-0.14747,-0.23156,0.00033,1.07296,0.67488
-0.34330,-0.15734,-0.06607,-0.35374,0.33388,-0.61930,-1.26365
0.15651,-0.29247,-0.17476,-0.77084,-0.28518,-0.25840,1.71482
0.32249,0.59546,0.39620,0.80651,-1.37351,-0.35634,1.33984
-0.11509,0.54946,0.48890,0.47095,1.16545,-0.14025,-1.30340
-0.13857,-0.20545,0.50258,0.12071,-0.06536,1.73689,-1.36197
0.28752,-0.25198,-0.08651,-0.94074,-0.19442,-0.70126,0.68830
0.64874,-0.32813,0.16240,-0.73195,-0.37610,-0.62470,-0.15233
0.24679,-0.56218,-0.32596,-0.00827,-0.58191,-0.72297,-0.68767
-0.55554,0.66602,-0.39016,-0.30205,-0.16985,-0.84129,0.19027
0.08081,-0.68218,0.13660,-0.78956,-0.65220,0.11508,1.71671
-0.42052,0.07339,-1.15155,0.44433,-1.12221,1.44569,-3.34431
0.28729,-0.40592,0.38501,0.13476,-0.55955,1.59388,-1.25657
0.13181,0.31408,0.26759,-0.59922,-0.97239,1.44344,0.37045
0.17114,0.32975,0.47990,0.64457,-0.82497,0.15139,-1.73428
-0.43390,0.48235,0.00322,0.76611,0.60362,-0.67595,1.84580
-0.50072,-0.10759,0.43645,-0.04955,-0.10759,0.03620,-0.12547
0.24460,-0.30576,0.26584,1.09837,-0.88118,-0.73269,-0.81077
0.13479,-0.16284,0.18814,0.63489,-0.43533,-0.15904,-0.73103
-0.33604,0.40619,-0.14513,0.19310,-0.12595,1.49083,0.06420
0.43331,-0.38814,0.25501,-0.97374,-0.90566,-0.42639,0.63257
-0.02211,0.11948,-0.16987,0.06902,-1.01399,-0.01668,-0.32477
-0.36973,0.71465,-0.22374,0.83662,4.77765,-0.43219,1.51178
-0.05008,0.12057,0.67812,0.25571,0.02193,2.36363,-0.64031
-0.31089,0.53870,0.30205,0.39371,-0.71065,-0.39932,0.26253
0.65515,-0.08405,-0.15157,-0.81498,0.07300,-0.96952,-1.28262
-0.50453,-0.23247,0.50916,0.00185,-0.13119,-0.34874,-1.30374
0.01972,-0.80576,0.12921,-1.32453,-0.74851,-0.15645,-0.84375
-0.02793,-0.49772,-1.45077,0.68800,0.09074,3.32720,0.78361
0.02939,1.17753,-0.33354,-0.49309,-0.14310,-0.18597,-0.05199
0.14967,0.39699,-0.10713,-0.39978,0.66593,-1.01242,-1.45145
-0.59579,0.13106,0.52535,-0.13598,-0.88787,-0.39584,-1.24607
-0.68709,-0.60397,-0.15205,-0.80546,-1.66730,-0.75049,1.58947
0.82111,0.14116,1.51842,-1.63582,1.29481,1.11154,-2.32794
0.84636,0.77465,-0.88958,-0.38852,-0.51158,2.00120,4.27667
-0.37177,0.03391,-0.16787,0.35820,0.64286,-0.69106,0.92035
-0.83124,-1.06347,-4.95598,1.03084,-0.81994,5.28673,-1.02447
-0.12322,-0.04009,0.52709,0.91817,-0.33092,-0.05554,-0.82842
0.16158,-0.29868,0.34946,0.60640,-0.53983,-0.39755,-0.45724
-0.28782,0.20397,-0.25781,-0.44643,1.40853,-0.04197,-0.16419
0.14435,-0.36879,0.22048,0.27566,0.32168,-0.94677,-1.87521
-1.31654,0.07216,0.49889,-0.69133,0.47297,0.03031,-2.03011
0.03563,1.21995,-0.23366,0.18775,-0.42726,-0.36965,0.44127
0.34008,-0.03369,0.03814,-0.38968,0.08118,-0.39215,2.32766
-0.82237,0.42392,-0.08905,-0.06917,-0.56158,-0.86984,-0.83627
0.43248,-0.23110,-0.05373,-0.27143,0.50289,-0.63661,-0.58130
-0.09546,0.81352,-1.38715,0.26925,-1.31440,-0.24519,-1.34501
-0.34113,-0.73998,0.12314,-0.57261,-0.05397,-0.43388,-1.21581
-0.30891,-0.02471,-0.14657,0.18319,0.17528,-0.50505,0.73311
0.12842,0.43152,-0.18640,-0.49440,0.36105,-0.85777,-0.91172
0.05710,0.01381,0.83981,0.93344,-0.53534,0.20405,-0.48406
0.08559,-0.50685,0.50513,1.45362,0.34600,0.28796,-0.76405
-0.25730,0.89778,-0.50341,-0.05004,-0.94785,-0.12924,0.47760
0.58986,0.22115,-0.17213,-0.12154,0.12356,-1.06918,-1.65005
0.52648,-0.33948,-0.31713,0.54893,-0.84482,0.17047,0.74344
-0.12296,0.43161,-0.72589,1.10868,0.56533,0.04955,-1.60049
-0.19086,-0.02891,0.57671,-0.00113,0.72514,0.51724,-1.88403
-0.67006,-0.27534,0.92787,0.55453,0.29130,0.62616,-0.97411
0.66203,0.11819,0.05782,0.47994,1.22292,-0.51565,2.95179
1.19153,0.23100,0.20191,0.03843,0.59011,-0.55713,0.23818
0.62874,-0.03209,0.53915,-1.38960,0.08967,1.27160,-1.14317
-0.00239,-0.10777,0.45268,-0.37012,0.22434,0.92718,-1.58316
0.12410,-0.31432,0.06065,-0.31416,-0.33490,-0.67751,0.31505
-0.19729,-0.38996,0.37150,-0.03082,-0.18066,-0.08645,-0.88042
-0.47328,0.42849,-0.29172,0.22018,-0.16335,-0.62021,-1.28191
0.18413,-0.66675,-0.16671,0.59982,-0.21157,-0.46341,-0.00231
0.04228,-0.59950,-0.16831,-0.75928,1.76607,-0.53105,-2.59503
0.61638,0.95435,0.45726,0.25549,-0.80332,-0.45699,-1.15205
0.30401,-0.45920,-0.03645,-0.51225,-0.54012,-1.09426,-2.01519
-0.40799,0.20350,0.03228,0.29476,0.68591,-0.06087,2.27777
-0.09546,-0.35855,-0.35534,-0.68720,-0.69518,0.49901,-0.01499
-0.02514,-0.73582,-0.27155,0.30785,1.07784,-0.53796,-2.15252
0.26553,0.81839,-0.23093,-0.05866,0.33616,0.71789,1.10973
-0.49698,-0.50177,0.07863,-0.92273,-0.53501,-0.71817,-3.15505
-0.12523,0.77458,0.86900,1.30831,-0.86689,0.09307,0.65242
0.02222,0.21801,0.16914,-0.23016,-0.18487,3.85454,1.41517
-0.10469,0.45636,-0.38222,0.30704,-0.08577,-0.61624,-1.20972
-0.23194,-0.15969,1.07313,-0.35865,0.14220,2.43011,-0.98596
0.19665,-0.09217,0.33910,0.67882,0.92194,-0.56089,0.90014
0.21531,0.10650,0.32984,0.45669,0.02817,-0.03729,-0.95278
-0.42104,-1.04695,0.01931,-1.20298,-0.90536,0.63917,-2.21562
0.17605,-0.03317,-0.26174,0.53054,0.54980,0.88826,4.85524
1.17452,0.00382,-0.31993,-1.78799,-1.05776,-0.67562,1.48903
-0.20660,0.15571,0.00532,0.78414,-1.11675,-0.66346,0.02256
0.21441,0.03303,0.46381,0.25205,-0.00239,-0.23449,-1.23972
0.50229,-0.05686,0.12496,-0.38392,-1.00294,-0.60665,-2.34197
-0.68473,-0.74515,0.01324,-0.73943,0.98901,0.30473,2.54657
0.14741,0.13521,0.16021,0.42768,0.02230,-0.50376,1.27602
0.24198,-0.47592,-0.38265,0.96712,0.29895,0.33433,1.20331
-0.23349,-0.38398,-0.15109,-0.82174,-0.16041,-0.73484,1.72701
0.18179,-0.25072,0.30339,-0.45797,-0.86059,-0.31178,1.03296
-0.21769,-0.25948,-0.03470,-0.42564,-0.57363,-0.58707,2.07383
-0.44355,0.28079,-0.00114,-0.67790,0.57617,-0.53284,-1.26296
1.07259,-0.18689,-0.66068,0.80594,-1.29559,2.79743,2.50100
-0.85170,-0.86015,-0.04049,-0.28810,-0.06105,-0.76695,-1.24870
0.06145,0.32941,-0.84498,-2.56736,0.34336,1.05755,2.59216
0.77197,0.03577,0.68233,-0.86201,-1.61617,1.18672,5.58005
-0.12415,0.07043,-0.61300,-0.51445,0.38943,-0.11624,1.31460
0.22254,0.01279,0.14482,-0.37850,0.08158,-0.74075,-0.39115
0.14316,-0.11381,-0.09469,-0.23240,-1.39996,-0.59447,1.17505
-0.32724,0.08321,-0.44285,-0.29728,-0.84705,-0.13335,-0.01843
0.31494,0.11029,0.03230,0.46202,1.36948,-0.39856,2.22655
0.57802,0.53317,0.32834,-1.11028,0.23720,4.49984,-4.03729
0.35913,-0.48805,1.03255,-1.16290,1.24856,1.84655,0.86343
0.23374,-0.70697,-0.49216,0.56270,-0.22434,-1.07861,-1.02754
-0.67618,-0.07526,-0.18199,0.10451,-0.45844,-0.90224,1.23223
0.05643,0.57118,0.50043,1.40931,-0.79480,-0.08317,1.40437
-0.69059,-0.56128,0.33667,-0.00756,-0.17036,-0.27037,0.39292
0.19672,-0.32605,0.12695,0.46702,-0.58880,0.29331,-0.38975
0.35422,-0.16227,-0.39082,-0.65118,0.58531,-0.76171,-1.21491
-0.12719,0.58160,-0.08189,0.31710,0.60654,0.03263,1.27950
0.18109,0.53416,0.10520,0.76005,1.77907,-0.06602,2.58302
-0.12863,-0.00197,0.36616,0.71560,0.19703,-0.39359,-0.77107
0.37395,-0.33988,0.01159,-0.53055,-0.88137,-0.97396,-1.14276
0.00708,0.45338,-0.00318,0.52267,0.26990,-0.30730,1.68213
0.27156,-0.28949,0.86917,0.61384,-0.11954,0.28477,0.07048
-0.09795,-1.48539,-0.31154,0.33336,-0.63346,-1.55487,-1.07938
-0.22781,-0.42086,0.44012,-0.15179,-0.65345,-0.30449,0.25791
0.47326,-0.07955,0.05704,-0.81576,-0.32423,0.18706,-0.55384
0.35449,-0.18579,0.03144,-0.18034,-1.96366,-0.32364,2.85871
0.23932,0.10975,-0.68060,0.67653,-0.50741,-0.57749,-0.70341
0.82301,0.73270,-0.51564,1.94367,-0.03219,0.42612,-1.30850
0.19559,0.53150,0.22224,0.59232,-0.39484,-0.17606,1.69244
0.43273,0.06648,0.01129,-0.80986,0.92074,-0.60252,-3.11100
0.13619,-0.71709,-0.51242,0.65246,0.80360,-1.32159,-1.75085
-0.36347,0.51201,-0.03894,0.32643,0.20716,-0.38811,0.66584
-0.56618,0.58194,-0.28790,-0.19992,1.05059,0.01510,2.00441
0.34671,0.03402,0.63546,2.03380,-0.65788,0.25339,5.86675
-0.28015,0.19116,-0.80618,1.55459,-0.11071,0.94270,-0.58761
0.25314,-0.72344,0.27746,0.62178,-0.21027,-0.28284,-0.79908
-0.51746,0.48240,0.63877,0.86668,-0.00850,0.38290,-0.50595
-0.27794,0.99909,0.37330,0.10058,0.06605,-0.16070,0.10604
0.07384,0.34757,0.14853,-0.02453,1.44811,-0.21333,-1.34517
0.73754,-0.52265,-0.83396,-0.70945,1.01675,-0.65396,0.16021
0.28464,-0.21959,0.09864,-0.07140,-0.74647,-0.89299,-0.06873
-0.09435,0.26451,-0.09269,0.02802,-0.33485,0.06401,0.10192
0.10540,-0.52293,0.41780,0.27608,-0.50202,-0.20078,-2.32289
0.17444,0.15983,0.05852,-0.30318,-0.01596,-0.44174,2.07877
0.33701,-0.73793,0.57715,0.80676,-0.31016,-0.54421,-1.33128
-0.65643,-1.31830,-0.10585,-0.34333,-0.13820,-0.51140,0.77484
-0.04843,0.13577,0.07090,0.39245,-0.61439,-0.87817,-1.16773
0.49621,-0.13120,-1.09757,0.06269,0.61923,-0.44967,-2.18801
-0.07759,0.18452,-0.14768,-0.70083,0.37869,-0.91173,-0.57351
0.01662,0.07172,0.28770,0.28922,-0.27874,-0.42868,0.61106
0.27706,-0.00831,0.40295,0.82182,0.63591,-0.03818,2.34103
0.22278,-0.06730,0.14442,-0.25901,-0.30643,-0.70910,-2.08438
0.31558,0.12460,-0.17117,-0.70346,1.04373,-0.98924,-0.78566
0.41395,0.37044,0.20270,-0.15718,0.00655,0.17806,-0.57746
-0.05656,-0.15833,0.31547,0.55147,-0.21277,-0.74746,-0.91609
0.28302,-0.40708,0.00651,0.35512,0.14572,-0.88554,0.43692
0.03265,0.05179,0.62698,0.27192,0.25637,0.52069,0.60054
0.20809,0.35122,-0.21920,0.67266,-1.45527,-0.18257,0.71178
0.08551,0.33959,-0.05010,0.09778,0.39587,-0.72966,-0.00896
0.00876,-0.29877,1.36795,-0.03865,-0.06969,1.46210,-1.40376
-0.37769,-0.29789,0.42879,0.34711,-0.72723,-0.01369,-1.65711
0.14823,0.51704,0.03939,-0.57097,-0.17103,-0.11342,-2.26821
-0.42273,0.64168,0.02412,0.67310,0.40989,-0.56225,2.41351
0.01355,-1.37945,0.68238,-0.23833,-0.44636,0.37607,3.56235
0.26762,-1.85178,0.17473,0.23038,-1.12175,0.96044,4.19079
0.60363,0.66633,-0.02737,-0.66190,0.11180,0.02728,1.73404
0.00242,0.24617,-0.72267,1.27283,0.17012,-1.42882,0.49982
0.60532,-0.13346,-1.51812,0.50835,0.47488,0.19445,-0.34507
0.36268,0.04664,0.00238,0.04038,2.58530,-0.22102,3.75485
-0.80998,0.20873,0.20546,-0.23536,-1.12560,-0.87140,-2.27495
0.07964,-0.36053,1.15155,-0.24341,-0.35972,0.98811,-1.90364
0.44804,0.03586,-0.08341,0.56740,2.28197,-0.41893,0.98638
0.02040,0.29888,-0.03598,-0.00340,0.04561,0.12379,1.73402
0.28224,-0.54511,0.20660,0.57996,0.33694,-0.85212,-0.57311
0.86775,0.38675,0.00882,-0.43994,1.77776,-0.48977,-1.42606
-0.80406,0.16706,-0.06791,0.09420,-0.25101,-0.91803,0.30415
0.00105,-0.22549,0.27233,1.52151,-0.00406,0.54073,0.68997
-0.84016,-0.40833,-0.56014,-0.58527,-0.01747,-0.11267,0.04485
0.04752,-0.35480,0.24084,-0.12875,0.98058,-0.59490,-2.02156
-0.34070,0.46260,-0.08856,-0.27744,-0.54608,-0.27712,0.91785
-0.83269,-0.55474,0.06629,0.94911,1.38234,-0.53793,2.94924
0.13329,-0.27873,0.46562,-0.38627,-0.07444,-0.30949,-0.46188
0.16366,-0.48001,0.37916,0.93883,-0.12822,-0.77308,-0.27826
-0.53158,-0.40311,-0.17347,-0.59654,-1.26739,-0.77624,1.70741
0.32705,0.00795,-0.04584,-0.63368,0.05718,-0.86630,-0.48382
0.13626,0.60454,0.23831,0.35048,-0.39902,0.80416,1.20697
0.30944,-0.37070,0.01841,-0.80005,-0.32020,-0.85402,-0.44926
-0.59588,0.09453,-0.05834,-0.43435,1.70291,-0.09636,-0.08495
-0.44950,0.00431,-0.34119,1.40984,-1.13665,0.66793,-0.48491
-0.34582,-0.57081,-0.16644,-0.63441,0.18914,1.29779,-0.37439
-0.20668,0.23157,-0.32316,0.30352,-0.25687,-0.49601,-0.80864
-0.03083,0.37263,1.27898,-0.17899,-0.25518,3.86732,-0.80822
0.03084,-0.12417,-0.22348,-0.45649,0.13989,-0.19281,2.19467
0.48668,-0.05876,-0.13815,-1.12431,-1.10167,-0.97940,-1.68608
0.94112,0.23081,0.08468,-0.25815,0.79607,-0.72062,-0.99663
0.74629,0.19836,-0.32608,0.61949,-0.92518,1.02136,3.80302
0.19792,0.09244,1.09760,-0.56760,-0.68927,2.16213,-0.36705
-0.23367,-0.06263,0.20611,0.10869,0.51596,-0.35717,2.96016
-0.04811,-0.62659,0.04772,-0.54052,-0.37861,-0.83154,-1.31076
-0.00820,-0.09900,0.31045,0.75500,0.93610,-0.30044,2.04649
-0.30585,-0.15954,-0.21730,-0.18519,-0.31026,-0.64854,1.16233
-0.12322,-0.04009,0.52709,0.91817,-0.33092,-0.05554,-0.82842
-0.32044,0.56643,-0.39010,-0.52145,0.64612,-0.16192,-0.27249
0.14923,0.43215,-0.04236,0.21427,0.42728,-0.82880,0.05074
-0.20351,0.93829,-0.01358,-0.05186,0.01576,-0.45916,-0.43984
0.63065,0.77722,0.29985,0.67878,0.35450,-0.13097,1.78347
0.96238,0.66967,1.14358,-1.28297,-1.60615,1.28090,6.41528
-0.40977,-0.55942,0.54272,0.59363,-0.47475,-0.11083,0.33661
0.81713,0.49759,-0.36622,0.89726,0.41662,1.44051,2.06134
-0.08161,-0.88948,-0.49374,0.09951,1.41242,-1.12609,-2.57993
0.29297,0.51010,0.34601,1.10276,1.86410,-0.23456,1.82508
0.21455,0.50087,0.92506,-0.82856,-0.67165,3.42493,-0.67202
0.23492,-0.11935,0.72982,0.16140,-0.57284,0.16503,-0.17104
-0.03112,0.10335,0.03706,0.31934,0.34160,-0.86021,0.35511
-0.26632,0.35353,0.42628,-0.54920,0.55923,4.99936,-2.91745
-0.04684,0.22132,-0.90403,0.53193,-0.26411,0.50300,-1.17123
-0.20196,-0.08926,0.15041,-0.01528,0.45110,-0.32307,2.98861
-0.17295,-0.44502,0.25941,0.63608,-0.02405,-0.16347,-0.66474
0.42102,-0.25699,0.15066,0.10840,-0.80630,0.39213,-0.63743
-0.87145,0.23042,0.05517,0.63724,0.46716,-0.49505,1.60669
-0.11395,0.21137,-0.25808,0.25094,1.40515,-0.36799,0.88993
0.70407,0.08181,0.00423,-0.97743,-0.19968,-0.53975,0.03724
0.00780,0.46805,-0.11910,0.81290,0.23617,1.08518,-1.73927
0.28794,0.25966,0.35727,0.54760,-0.37671,-0.21273,2.02831
0.22200,0.23980,-0.43111,-1.11591,-0.10782,-0.36153,1.20638
-0.86320,-0.44724,-0.91844,-0.63565,3.99367,0.12428,3.60749
0.84262,-0.47192,0.13939,-0.68685,0.14155,-0.51041,0.24231
-0.43560,0.13026,0.05649,0.15117,1.38122,-0.40754,1.60772
0.29981,-0.66602,-0.00435,0.81118,0.94344,-0.68010,0.14385
0.32891,-1.35524,2.42981,-0.32884,0.27921,2.38587,6.48485
-0.02309,-1.87112,0.87436,1.46114,-1.57516,-0.66944,0.24648
0.49416,0.36262,-0.22601,0.35469,2.61518,0.04139,0.82491
-0.14475,0.36247,0.40124,0.71439,0.22910,-0.19190,0.29702
0.06283,0.35445,0.12538,-0.33655,0.27846,1.22080,-1.79194
1.12152,0.20772,0.14616,0.04615,0.33886,-0.51880,0.61359
-0.25177,0.68322,0.17884,0.97885,0.23895,-0.41052,2.89065
-0.28236,0.52174,-0.36995,-0.29390,-0.32195,0.20059,-0.28277
-0.29703,-0.44278,0.02913,0.04239,1.00957,-0.74160,-1.25483
-0.09634,-0.72376,0.25433,-1.43033,-1.18094,0.00999,-0.81101
-0.01680,0.26177,2.28606,0.45461,-0.25038,1.41474,-2.14029
1.58032,-0.16033,1.02391,-1.51314,0.97798,0.63339,0.98800
0.38875,0.05107,0.02641,-0.96751,0.02853,-0.77960,-1.19753
0.30925,0.00389,1.26788,0.04749,-0.26068,0.68023,-1.70850
-0.15702,0.74141,-0.32715,-0.50095,-0.92660,-0.71575,1.46392
0.41235,0.56225,-0.01156,0.24140,-1.37310,-0.44813,2.08839
0.71311,-0.00461,-0.49678,-0.55574,1.08380,0.07129,-3.36502
-0.08018,-0.08342,0.08610,1.19384,-0.41604,-0.12087,-0.57755
-0.05847,0.18350,-0.81347,-0.11078,-0.78416,4.19992,-0.82006
0.34267,-0.72060,0.42495,0.89980,-0.48037,-0.35929,-1.05814
-0.06226,-0.39964,0.43116,1.44785,0.05494,-0.74450,-0.97022
-0.20927,1.18018,0.28095,-0.29225,0.17352,-0.27838,0.19902
-0.10189,-0.09570,0.65365,-0.09667,0.01730,-0.34930,-1.94437
-0.02903,0.60553,0.10411,0.41221,0.48593,-0.71884,-0.40634
-0.10305,0.13396,0.18926,-0.03270,-1.17594,0.52862,-0.03661
0.17282,0.10316,0.09429,0.79147,0.24690,0.04667,-0.78695
-0.13183,0.67687,-0.04629,0.75068,1.95085,-0.51177,0.52437
-0.21352,-0.26194,-0.29748,-0.28381,0.15316,-0.59099,1.68173
0.67382,-0.24303,-0.01154,-0.78594,-0.84677,-1.01966,-1.62796
0.33648,-0.05500,-3.09619,1.51807,-0.12089,6.04226,-0.64848
-0.50959,-0.09048,-0.35642,-0.64329,0.96211,-0.28381,1.59507
-0.34767,-0.26677,-0.09424,0.53628,-0.79078,2.43970,-1.50645
-0.11033,-0.13365,0.36439,0.66865,-0.10068,0.15654,1.62672
0.13479,-0.16284,0.18814,0.63489,-0.43533,-0.15904,-0.73103
-0.31883,-0.27109,0.04673,0.23081,-0.33366,-0.68238,1.60485
-0.21459,0.48088,0.28845,0.48262,-0.03502,0.14115,0.10490
0.03327,0.23999,0.16152,0.27507,0.08454,-0.24263,0.61747
-0.21108,-0.73762,-0.20322,-0.74243,-0.00936,0.17183,-2.67236
0.06641,-0.06326,0.71832,0.36420,-0.13694,0.23337,-1.19294
-0.11200,0.85441,0.53889,0.29187,-0.28212,0.17936,0.36614
-0.77448,-0.27841,0.49350,-0.02078,1.00029,0.07453,0.91549
0.04281,1.02297,-0.17979,-0.58804,2.70821,-0.30267,0.75347
-0.70064,-0.33176,-0.06296,-0.29863,-0.99765,-1.08522,-1.77586
-0.22750,0.90857,-0.27238,0.01401,0.36975,0.61170,0.39342
0.48359,-0.11622,-0.97390,-0.91934,0.33273,1.03585,-0.31096
0.41256,0.10041,0.10235,-0.74558,-0.28113,-0.78745,-1.07692
-0.23727,0.80493,0.07814,0.16047,-0.28589,0.86712,0.04724
-0.32044,0.56643,-0.39010,-0.52145,0.64612,-0.16192,-0.27249
0.40998,0.52335,-0.22692,0.50668,-0.90542,-0.51563,1.99381
-0.60243,-0.66789,-0.14971,-1.30400,-0.90901,-1.11393,-2.42801
-0.00167,-0.63587,-0.15143,0.47000,0.84625,0.03936,-1.82422
1.04440,-0.26751,0.32043,-1.49277,1.23870,2.85462,1.40714
-0.68000,0.17635,0.10083,0.12769,-0.28387,-0.77208,0.20809
0.11191,0.45518,-0.55630,-0.37077,0.35393,-0.80603,0.86928
0.71251,0.05012,-0.09116,0.06688,-0.26256,1.01702,-0.33772
0.65288,-1.40147,1.00093,1.91343,-0.45487,0.00937,1.29060
-0.35312,-0.06741,-1.82785,2.07803,-0.79169,-2.21016,-0.90888
0.19921,-0.06114,-0.03518,1.10653,-0.58060,0.98598,-0.36731
