ETIQ,PC9,PC8,PC7,PC6,PC5,PC4,PC3,PC2,PC1
"9",0.03628,-0.78092,0.05636,0.08391,0.08774,-0.97582,-1.04605,0.57275,-0.14586
"9",-0.77356,-0.14593,0.17322,-0.56577,-0.57614,-0.47698,-1.62920,0.30618,0.46184
"9",0.25113,0.68453,0.19576,-1.19670,-0.53686,1.35554,-0.83752,0.22909,-0.46611
"9",0.47914,0.45932,-0.07615,1.02844,-2.52568,-0.26922,-0.12883,-0.09088,3.24006
"9",0.33398,-0.83297,0.05899,-1.17799,1.44211,1.09630,0.85569,1.10849,-2.11047
"9",-0.00435,-0.51673,0.30362,-0.75106,0.69824,0.06470,-0.08376,-0.49019,-1.62303
"9",0.09835,0.12972,0.14709,0.10152,-0.11586,0.52934,-0.69899,0.29715,-0.85672
"9",-0.42899,0.43585,-0.21377,1.11452,-0.34372,-0.27412,-0.55145,-0.85302,-2.23577
"9",,,,,,,,,
"9",-0.07909,0.02423,-0.09959,-1.94212,-1.26294,0.64439,-0.65263,0.00195,-0.48079
"9",0.31715,0.08393,-0.73352,-1.10743,-0.95882,-0.22466,-0.69145,-0.01039,-1.43010
"9",-0.20142,-0.06198,-0.01938,0.44299,-0.04036,0.63908,-0.26268,0.09128,-0.11435
"9",-0.19489,0.56333,-0.30859,-1.38763,1.65393,-1.88947,1.92592,-1.03969,-1.35310
"9",0.64363,0.53811,-0.02849,0.71664,-0.21472,-1.87428,-0.51655,-0.76002,0.04615
"9",0.49293,-0.42284,-0.03710,0.04112,1.04953,1.28618,2.13749,-1.62624,-0.76944
"9",0.36122,-0.13671,-0.34385,0.83578,-0.11467,-0.01384,-0.20254,-0.22143,-0.58363
"9",-0.11944,0.02343,0.18472,-0.55054,1.33487,1.23907,-0.54518,-0.17794,2.42195
"9",-0.26264,0.21798,0.10363,0.92463,-1.13636,0.20444,-0.04404,-0.00909,0.23563
"9",-0.18683,0.24622,-0.74293,0.22192,-0.66164,0.78555,0.68591,0.62055,-0.90850
"9",0.19948,-0.86078,-0.22440,-0.69795,-0.39913,0.23434,-0.34229,-0.11742,0.99307
"9",-0.01194,0.14356,0.23453,0.49409,-0.02942,1.16851,1.75850,-1.11882,-0.20468
"9",-0.78914,0.37875,-0.56585,0.43244,0.78518,-0.43657,-0.89790,-0.78619,2.07799
"9",-0.07620,0.28305,-1.11361,-0.92377,0.01648,0.96595,1.42573,4.54823,-0.38186
"9",0.03675,0.25889,-0.78248,0.20925,-0.38950,1.30175,-0.43539,-1.00120,-0.49882
"9",0.39197,0.30226,0.81018,-1.08975,-0.82433,-0.04341,0.31465,-0.02429,-0.74711
"9",-0.14717,0.23770,1.10106,-0.09415,-0.21566,-0.51125,0.69319,2.80776,-1.23749
"9",0.09608,0.03481,-0.02825,0.82506,0.44867,-0.91840,-0.43440,-0.47268,1.07385
"9",0.24911,0.07262,-0.22420,1.00098,1.55870,-1.64313,-0.82558,0.82140,-3.21890
"9",-0.33663,-0.39002,0.53493,0.27231,-0.28618,-1.33748,-0.86540,0.59677,-0.01834
"9",-0.20780,0.78821,-0.35886,-0.31694,0.16166,-1.15033,2.07853,-1.23243,0.62415
"9",-0.47293,0.08261,0.01553,0.34808,-0.45160,1.44267,-0.21666,-0.34936,0.33808
"9",0.56882,0.34319,0.03323,0.80583,-0.25246,-0.99363,-0.66192,-0.37347,0.35436
"9",0.63676,-0.17304,-0.10183,-0.22343,1.06325,-1.35033,-1.58905,-0.39311,-1.99182
"9",0.52435,0.40426,-0.01429,0.92642,-0.41307,-1.15598,-0.46913,-0.49226,0.32535
"9",-0.19900,-0.02646,-0.16907,0.24874,-0.27346,-0.86056,2.05776,-1.48610,0.94629
"9",0.07250,-0.13724,-0.02959,0.18135,0.56957,0.19459,-0.91144,0.14580,2.49349
"9",0.01378,-0.05449,0.18394,-1.86733,-0.49651,0.31557,-0.74319,-0.87619,-1.02488
"9",-0.02304,-0.24774,-0.28089,1.17968,-0.78838,1.15287,1.06107,-1.42469,0.57668
"9",-0.43084,-0.19559,0.59232,-0.97856,-0.55017,0.18624,-1.13184,0.72108,-0.37190
"9",-0.03829,-0.50394,0.04446,-0.08657,-0.67226,-0.57230,1.26487,-1.32440,3.18530
"9",-0.31298,-0.13879,-0.05302,-1.02002,3.19365,0.23597,-0.96425,-0.45107,2.92418
"9",0.95467,0.68896,0.31554,-0.46932,-0.53285,-0.62612,-0.16374,-0.97912,-1.88756
"9",0.40754,0.01158,0.29286,-0.88811,1.19025,0.81228,-0.81506,-0.04429,2.30887
"9",-0.20375,-0.14197,0.04623,0.31713,-0.57026,-0.30010,0.25518,0.41441,-0.86686
"9",-0.25522,0.26659,0.66993,-0.03500,0.28192,0.73763,1.29183,4.34140,-0.04457
"9",0.79638,0.10569,-0.28252,1.01636,2.02395,-1.54263,-1.75769,-0.24283,-3.74549
"9",-0.17562,0.10539,1.08697,-0.21559,0.20256,-0.74251,0.19145,2.09306,-1.59717
"9",-0.25961,-0.27678,0.20590,0.13580,-0.09718,-0.06984,-1.00175,-0.13400,-0.08080
"9",0.03081,-0.11281,-0.45707,1.24189,-0.01129,-0.29824,-0.15701,-0.44414,0.20852
"9",0.39871,-0.08355,0.35850,-0.87829,1.95503,1.02553,-0.64464,0.02036,2.69440
"9",-0.15546,0.25437,0.23452,-1.26992,-0.71789,-1.67882,1.10439,-1.69810,1.34810
"9",-0.20606,-0.33616,-0.10807,-0.33549,-0.54257,-0.50787,-1.57521,0.50252,-1.05787
"9",-0.11230,-0.84896,-0.11300,0.42193,-0.76956,-0.51941,-1.02895,-0.27017,0.23324
"9",0.41418,-0.60045,-0.51673,-1.15891,0.16100,0.61834,-0.24015,1.64239,-2.85026
"9",-0.24736,0.88784,-0.45515,-0.30376,0.26827,-1.24787,2.32137,-0.75779,0.42720
"9",0.19048,0.49221,-0.11211,0.71561,-0.10201,-0.46741,-0.07729,-0.16371,-1.48035
"9",0.05463,0.58282,0.17881,-0.14020,0.04161,1.72788,-0.09372,-0.90887,-2.17810
"9",0.44618,-0.40868,-0.18861,0.03425,0.80044,1.29338,2.24600,-1.81713,-0.97336
"9",0.16254,0.74374,0.58342,-0.68730,-0.30121,0.28142,-1.67621,-0.04573,-0.97828
"9",-0.27348,-0.15278,0.27617,-0.37699,0.04111,0.92742,-0.23511,-0.18370,0.96439
"9",-0.11183,0.37702,-0.00785,0.06986,0.01927,-0.75772,0.31813,-0.95897,2.45838
"9",0.50601,-0.01171,-0.12728,0.16040,-0.62662,-0.63684,-0.51627,0.88054,0.31644
"9",-0.15057,-0.76989,0.39749,-0.84920,0.34374,-0.28723,-1.40045,0.47862,-1.63395
"9",-0.38515,0.15839,-0.28335,0.07146,0.30095,-0.22753,-0.11409,-0.79148,1.59470
"9",0.10077,0.42875,-0.17496,0.33051,0.61850,2.02331,0.76546,-1.34672,-1.50508
"9",0.09002,0.02458,-0.15758,0.20227,-0.30516,1.31060,-0.26716,-0.37250,-0.42860
"9",-0.18200,0.07016,0.27022,-0.49427,1.29444,1.02350,-0.69296,-0.30308,2.26175
"9",-0.30310,-0.30131,0.32291,-0.29832,1.13273,2.93083,1.08955,-0.76063,-2.11743
"9",0.29031,0.13960,-0.26440,0.90444,-0.17885,-1.29096,-0.70825,-0.89803,-2.06620
"9",-0.01836,0.20870,0.81005,-0.43787,-0.15578,0.08464,-1.18339,0.44572,-0.73112
"9",0.69831,-0.29667,-0.07029,-0.48244,0.59985,0.44847,-1.01986,-0.37074,3.91957
"9",-0.14318,0.20310,0.18030,0.27056,-0.51043,-0.14599,-0.95207,0.01837,1.20597
"9",0.39239,0.64093,-0.05923,-0.37980,-0.72955,0.85128,0.16334,-0.20171,0.46775
"9",0.42104,-0.29574,-0.10756,-0.15752,-0.61562,0.11559,-1.13382,0.12713,-1.47470
"9",-0.83431,-0.35565,0.60083,0.19216,0.80321,2.91399,1.80051,-0.75231,-2.25610
"9",0.26752,0.51887,0.81162,0.64236,0.56209,0.30263,-0.06646,0.69090,3.97193
"9",0.48523,-0.29971,0.50095,-0.27311,-0.31346,-0.24682,-1.19987,-0.15031,-1.31562
"9",0.06848,-0.02760,-0.10924,0.29626,0.82112,0.16171,1.12744,-1.60724,-0.33382
"9",-0.71042,0.75898,0.01270,-0.22404,0.70546,-0.69267,-1.16385,0.03816,0.40666
"9",0.36072,-0.61229,-0.49647,0.63252,0.51501,-0.59908,2.40527,4.08102,-0.70026
"9",-0.13669,0.97060,0.11251,-0.56392,0.28646,-1.85576,1.36224,-2.03047,-1.71517
"9",0.17679,-0.04956,-0.26978,-0.39215,-0.67020,0.55861,-0.19576,1.18800,-0.56029
"9",0.72328,0.64534,0.40772,-0.85731,0.29765,0.03555,-1.48380,-0.34675,-0.68636
"9",-0.27522,-0.64142,-0.07940,-0.64070,0.50541,1.50166,-0.39390,0.04376,-3.34352
"9",0.38507,0.09782,0.35780,-1.03438,1.11054,0.31204,-0.67676,-0.30722,2.28828
"9",0.55438,-0.23142,0.15934,0.03222,2.06347,1.64280,2.09003,-1.61730,-0.01904
"9",0.20578,0.30186,0.92408,-0.96841,-0.34610,1.66894,-0.73701,-0.16126,-0.36450
"9",-0.34534,0.13538,0.05446,0.30858,0.12627,0.20509,-0.62796,-0.02507,-0.32901
"9",-0.53356,0.50042,-0.79154,0.16292,0.53873,-0.13698,-0.50876,-0.18311,1.76283
"9",0.69599,-0.05446,-2.77119,-0.78314,0.08417,0.73215,4.28699,1.68712,-1.73643
"9",0.12792,-0.34240,-0.11613,-0.70765,-0.14621,-0.43544,-0.63583,1.22723,0.56220
"9",-0.15507,-0.00116,0.42356,-0.67856,-1.08074,-0.30269,-0.33891,2.29721,0.60590
"9",0.39831,0.50217,-0.46703,1.49759,-2.49601,0.39383,-0.57021,-0.24140,4.70570
"9",0.41684,0.49328,0.07457,-0.33117,-0.64094,0.72913,0.87445,0.58187,0.63229
"9",-0.69026,-0.16723,-0.57610,-0.66956,2.40156,0.32214,-0.65859,0.16384,2.20659
"9",-0.16093,0.16987,-0.46000,1.12185,-0.91574,1.13306,-0.13313,-1.19890,-1.47176
"9",-0.21226,-0.16126,-0.13895,0.33755,0.84766,0.55321,0.89025,-1.50582,-0.60505
"9",0.40340,-0.64811,0.00885,-0.13455,0.91614,0.20797,-0.97932,-0.14810,2.63285
"9",0.68631,0.16793,0.06021,0.98708,0.05345,-0.13538,-0.03904,-0.55849,0.31632
"9",0.09642,0.22726,-0.48866,1.44827,-3.03988,-0.47225,-0.51090,-0.09335,3.38026
"9",-0.00615,-0.68170,0.39574,-0.08672,-1.22878,2.50178,0.36264,-0.04911,0.08751
"9",-0.02901,-0.52030,0.59646,-1.04132,-0.06204,-0.04020,1.08231,-1.16589,0.19690
"9",-0.62594,-0.16933,0.09852,-0.19760,-1.73605,-1.08692,0.62510,-0.97006,2.72416
"9",-0.31579,0.33673,-0.39733,0.96911,-0.09471,1.86238,0.30496,-1.07829,-0.41551
"9",0.57307,-0.02609,0.20533,-0.21965,0.16263,-0.12085,-0.41893,-0.51337,2.53360
"9",0.45847,-0.02733,-0.40648,0.20502,0.67975,0.12228,1.38748,-1.69563,-0.69083
"9",0.36988,-0.15402,-0.03598,-0.24369,-0.25677,-0.32599,-1.04648,0.79548,-1.14227
"9",0.62014,-0.48904,-0.96871,0.16160,0.31982,-0.41790,1.07736,1.66539,-0.31468
"9",0.12047,0.95375,0.54835,-0.71015,-1.06493,0.70463,-1.08192,0.45647,-0.57883
"9",-0.01471,0.69569,0.23834,-0.73471,0.29076,-2.45128,1.88882,-1.25651,-1.07937
"9",-0.80364,0.80614,-0.08825,0.36047,0.37164,-0.19943,-0.39914,0.29736,2.54403
"9",-0.48784,0.36178,0.06150,0.40104,-0.90537,-0.04731,-1.30965,-0.28524,1.01478
"9",0.02860,-0.29114,0.66119,0.06166,-0.65411,0.57488,0.28311,1.40530,-0.19171
"9",-0.68628,0.18468,-0.23221,0.59704,-0.76012,0.07878,0.02946,-0.88833,-1.47389
"9",0.24936,0.07111,0.78092,-0.44663,-0.21732,1.49169,-0.19040,-0.19216,-0.81787
"9",0.19680,0.76299,0.14114,-0.64805,0.36925,-0.61546,0.59851,3.39138,-1.46768
"9",-0.17470,-0.52311,0.22404,-0.64000,-0.31628,0.01922,-0.21538,-0.18923,-1.95366
"9",-0.54557,0.24793,0.94127,1.21824,-0.05244,-0.53528,-0.25543,1.11603,-0.61841
"9",0.75781,-0.26054,-0.12303,0.62016,1.77595,-0.32775,-0.71098,-0.65948,-1.88939
"9",-0.14935,-0.43887,-0.32346,0.33436,0.19880,0.60678,-0.60462,-0.70680,1.94182
"9",-0.14941,-0.56836,-0.82614,-0.55578,0.09227,-1.07688,-0.23054,-0.33793,-0.58863
"9",-0.09130,-0.28356,-1.11439,-1.16558,1.73957,2.31600,1.60906,0.47667,-2.19653
"9",0.00644,-0.17159,-0.41144,0.35799,-0.46496,-0.15061,-0.42420,0.97666,-1.22139
"9",0.02448,-0.11817,-0.46372,1.27213,1.10607,0.26908,-0.10328,-0.16643,-0.64453
"9",0.15959,-0.37684,0.05727,-0.53468,1.06025,0.79511,-0.69308,-0.44738,3.23688
"9",0.03815,-0.54402,-0.47863,-0.80118,-0.61089,-0.14005,-0.48403,0.85754,-0.19804
"9",0.37524,-0.29630,-0.04382,0.06426,0.67485,0.88655,2.67148,-2.30331,-2.01046
"9",-0.10607,-0.70733,0.05867,-0.23975,0.41114,-1.08203,0.49134,0.39188,-0.63519
"9",1.16046,0.08094,-0.49500,1.34937,2.08401,-0.70661,-0.99577,0.19580,1.76925
"9",-0.59775,-0.84895,0.04859,-0.70394,-0.38235,-0.44423,-1.39915,0.25767,-0.94460
"9",-0.63035,0.45025,-0.36489,0.81735,0.21174,-0.63102,-1.16421,-0.50126,-1.71054
"9",-0.48071,0.13197,0.53315,0.68948,-0.37472,0.06188,0.04966,0.92436,-0.46548
"9",-0.08824,-0.18899,0.05307,0.56022,-0.01646,0.43851,-0.12616,-0.25431,-0.82648
"9",0.06779,-0.49362,0.21773,-0.29541,-0.24880,0.03490,-1.47268,-0.08644,0.52252
"9",0.20551,-0.42649,0.69695,0.01822,-0.83270,1.77278,0.06231,0.28394,-0.14742
"9",-0.17579,-1.22594,-0.16884,0.04125,-0.96980,-1.53055,1.30315,-1.56566,3.26325
"9",-0.33823,0.29622,-0.49890,-1.86679,-1.12445,-0.49426,0.21176,1.43210,-1.83541
"9",-0.09942,0.48054,-0.24084,0.07545,-0.92243,-0.17967,-1.63358,-0.55415,-1.07275
"9",0.62022,-0.08308,-0.17359,0.69005,1.86897,-0.58287,-1.31147,-0.41187,-3.03789
"9",-0.13251,0.18116,-0.24880,0.57283,-1.13742,-0.23416,-0.69119,0.20282,0.58851
"9",0.25411,-0.11157,-0.09836,0.62742,2.11218,1.33173,2.51176,-1.32464,-1.01330
"9",-0.34432,0.16936,0.17052,-0.38738,0.75564,-0.22619,-0.92128,-0.44698,1.35370
"9",0.03718,-0.36951,0.40932,0.99872,-0.80481,-0.54370,0.02206,1.89041,0.92443
"9",-0.16422,0.24847,0.13271,0.28270,0.22542,-0.29681,-0.67144,0.04140,2.83217
"9",-0.25007,-0.05619,0.36819,-1.58773,-1.29361,0.50783,-0.35038,0.22171,-0.86703
"9",,,,,,,,,
"9",-0.20057,-0.41558,0.53768,-0.97151,-0.07401,-0.20884,0.98306,-1.14833,0.33584
"9",-0.46659,0.31875,0.26647,-0.91832,1.25756,1.35099,-0.23326,-0.62464,2.66990
"9",0.18826,0.57489,0.44956,-0.55139,-0.16094,0.40076,-1.23836,0.16358,0.70757
"9",0.11439,-0.08826,-0.10031,-1.61446,-0.86825,0.69487,-0.68741,-0.27158,-1.78702
"9",0.33750,-0.62105,0.54227,-0.16866,0.04813,0.82555,-0.35977,-0.22855,-0.78314
"9",0.63921,-0.48942,-0.27679,0.56455,1.31245,-0.85107,-1.06172,-0.47286,-3.52064
"9",-0.12627,0.05920,0.59772,-0.08247,-0.74267,-0.03999,-0.94304,0.25068,0.21474
"9",0.61399,0.20682,-0.01340,0.84691,0.15737,0.28247,-0.16110,-0.47135,0.57359
"9",-0.53504,0.18919,0.30430,0.71973,0.13173,-0.87174,-0.29727,0.46296,-0.83659
"9",-0.08351,0.15244,-0.35382,0.25480,-0.16016,0.86304,-0.46905,-0.43265,2.83058
"9",0.02557,-0.66291,0.67077,-0.06571,-0.85977,2.63853,0.63333,0.49995,0.06738
"9",0.08045,-0.86830,-2.17826,0.03750,0.30605,-1.07876,2.40167,7.40516,-2.17423
"9",-0.03412,0.39980,0.62702,-0.01735,0.26890,0.34555,-0.25477,0.88608,1.76262
"9",-0.29455,0.16281,-0.18207,-0.02072,-0.29111,0.45443,-0.45549,-0.68475,-0.74350
"9",-0.20334,0.41764,-0.29646,0.39011,-0.80880,0.15876,-1.27511,-0.38317,-1.26464
"9",-0.05906,-0.35825,-0.38048,-0.23844,-0.91458,0.64860,-0.86615,0.08480,-0.57827
"9",0.50967,-0.24568,-1.50841,0.79957,0.57341,0.43501,2.12110,1.20158,-1.23322
"9",0.04231,-0.26244,0.17036,0.11331,-0.24052,0.00829,-0.66437,-0.32565,-0.14187
"9",0.18864,0.15159,-0.72344,-2.10084,-0.83187,0.20918,-1.02215,0.15439,-0.09686
"9",0.07064,0.01318,-0.68307,1.30729,-0.27575,0.45921,-0.16713,-0.77312,-0.18443
"9",0.67533,0.44759,0.30122,-0.22662,-0.28322,-0.91273,-1.24833,-0.58684,-2.62932
"9",0.08693,-0.31483,0.06298,-0.50999,1.03308,0.79965,-0.88517,-0.29596,3.11037
"9",-0.26326,-0.06069,-0.36912,-1.12024,1.83387,-1.31224,1.95620,-0.93564,-1.39674
"9",0.70432,-0.19744,-0.63186,1.29995,-2.06808,0.26387,-0.09793,0.99905,6.15880
"9",0.45276,-0.01106,-0.28458,1.00954,-0.57850,-1.53569,-1.10022,-0.71763,-1.09215
"9",-0.48312,-0.04395,0.05975,-0.20209,1.22437,2.95845,1.43722,-0.22688,-1.36105
"9",-0.29484,0.17367,0.07938,0.04432,-0.69118,0.06801,-0.01569,1.11747,0.28971
"9",-0.04832,-0.14385,1.10895,-1.50861,-0.39043,0.29279,0.21518,0.98839,-0.76487
"9",0.03105,0.17003,-0.75400,0.52243,2.26760,-1.00962,-1.03605,0.55217,-0.74960
"9",0.61951,-0.54907,0.65252,-0.94322,0.20677,-0.75824,-0.23877,-0.39029,0.37885
"9",0.04040,-0.00666,-0.42020,-1.28667,-0.73986,0.76580,0.32640,1.84811,-2.10160
"9",-0.02292,0.16042,0.39376,-0.07540,0.21544,2.15324,-0.00783,-0.45146,-1.54703
"9",1.15720,0.36420,0.73374,1.05182,-0.54226,0.40635,2.01554,2.96896,3.70069
"9",0.03856,-0.12530,0.08596,0.02824,0.12260,1.83818,1.75693,3.43336,-0.53264
"9",-0.28381,-0.07688,-0.06293,-0.69979,1.40950,-1.37404,2.15315,-0.32512,-1.59168
"9",0.52140,-0.38187,0.50541,-0.31312,0.02525,-0.63181,-0.82048,-0.10147,-1.15337
"9",-0.32281,0.53978,-1.57235,0.53064,0.30253,-1.35959,-0.70328,0.35564,-2.88171
"9",-0.10013,0.10803,2.52051,0.24747,0.22564,-0.60619,0.91951,3.24143,-0.77239
"9",-0.37653,-0.29962,-0.02292,-0.63608,0.44591,1.49670,0.23750,0.44451,-2.84185
"9",0.76071,0.71507,0.50119,-0.31832,-0.41163,-0.13197,-0.18108,-0.85622,-1.63733
"9",-0.33742,-0.83180,0.30800,-0.87434,0.12132,-0.50798,-1.41690,0.00593,-0.50593
"9",0.16399,0.58853,0.32236,-0.14446,-0.23120,1.57274,-0.45716,-0.62315,-1.05172
"9",-0.46710,0.36336,-0.26350,0.81972,-0.12806,-0.58627,0.15056,2.30495,-0.69382
"9",0.16635,0.57822,-0.02811,-0.04205,0.30918,1.67814,1.07384,-1.49911,-1.17873
"9",0.43409,-0.79475,0.12987,-0.54076,-0.57536,0.09877,-0.23152,-0.43297,2.63909
"9",0.13502,0.20490,-0.16478,0.71412,-0.14288,-1.09265,-0.46642,-0.69124,0.54686
"9",-0.30808,0.43364,-0.55578,-1.81671,-1.28886,-0.45580,0.14119,1.06469,-2.28697
"9",-0.07422,0.34058,-0.24570,-0.14887,-0.55135,-0.57376,-1.32347,-0.75216,-0.83137
"9",0.55027,-0.12300,0.03126,-0.58359,1.07213,0.78415,-0.88417,-0.33479,4.52494
"9",0.38168,0.45699,0.12391,-0.06820,0.47405,-0.79303,0.33789,-0.72034,2.91270
"9",-0.80605,-0.12585,0.00524,-0.02797,-1.85905,-1.03520,1.35659,-1.26925,3.85699
"9",-0.08578,-0.93097,0.05188,-0.16440,0.40748,-0.45104,-1.42109,0.35265,0.07534
"9",0.34636,0.24115,1.05803,-1.03465,-0.68798,-0.08241,0.24767,-0.16848,-0.49422
"9",-0.11206,0.60649,-0.30823,-1.51609,1.44428,-1.85685,1.89578,-1.16429,-0.94033
"9",-0.10163,0.33300,0.37206,-0.29270,0.48237,1.10556,-0.51956,0.18811,0.64414
"9",-0.07151,0.10055,2.88339,0.22453,0.19933,-0.68037,0.34093,2.46837,-0.68148
"9",0.20557,0.80897,0.66232,-1.32619,0.31720,-2.46592,2.23273,-1.57865,0.04582
"9",-0.70895,0.60894,0.26006,-1.10745,1.83472,1.50349,-0.34060,-0.53142,4.10152
"9",0.60130,-0.17777,-0.82265,0.65621,1.18120,-0.03972,0.86464,-0.61572,-0.45716
"9",-0.08423,0.41680,-0.04881,0.07711,-0.03274,0.28279,1.87025,-1.41310,1.68976
"9",0.15953,-0.43997,0.71198,0.10124,-1.08556,1.59100,-0.41240,-0.05099,-0.34621
"9",0.38789,-0.46939,-0.46347,0.37943,1.62596,1.10462,0.61117,-0.93294,-0.84914
"9",-0.03943,-0.05670,0.35870,0.02794,0.34233,0.67553,-0.68140,-0.27903,-0.58680
"9",0.56047,-0.47949,-0.70321,1.12376,1.34848,0.78954,0.23981,-0.84806,-1.84047
"9",0.52812,-0.10083,0.19617,-0.23708,-0.45509,1.16150,-0.41094,0.31923,5.57785
"9",-0.15667,0.45164,-0.51428,0.43635,-0.40208,0.29750,-0.91799,-0.31994,2.88233
"9",0.05471,-0.58249,-0.57826,0.11495,0.20235,-0.02967,-0.46350,0.28912,3.19514
"9",0.24362,0.37589,0.28012,-0.01055,-0.14187,0.95897,1.52655,-1.38877,-0.17905
"9",0.42714,0.20252,-0.29642,1.07327,-0.11724,-0.43826,-0.81377,-0.55117,0.07484
"9",0.22490,-0.51001,-0.55550,1.10358,0.16174,-0.18253,-0.63249,-0.92854,-0.48789
"9",0.56996,-0.45279,0.69812,-0.95814,0.25301,-0.62331,-0.28961,-0.32679,0.30468
"9",-0.08903,0.24756,-0.17606,0.51388,0.32804,-0.55611,2.54918,-2.60086,-3.33059
"9",-0.18685,0.09495,0.17482,0.21146,0.07287,-0.72866,-1.11907,0.01323,-1.00906
"9",0.33613,0.23292,0.45457,0.76399,-0.58879,-1.21536,-0.55757,2.34615,-0.71602
"9",-0.07063,0.00475,0.32279,0.39532,-1.05382,-0.78111,-1.12177,0.24295,-0.69096
"9",0.13124,-0.31519,-0.11074,0.08477,-0.17877,0.11114,-0.48533,0.27933,2.09463
"9",-0.54880,0.45408,0.07246,0.72371,-0.08443,-0.71434,-0.78638,-0.23760,-1.77245
"9",0.03896,-0.03454,0.19761,0.41344,0.12899,0.80988,2.25065,-0.29390,1.25956
"9",0.30103,-0.02175,0.39704,-0.02632,-0.23297,-0.65686,2.44705,-1.76507,-2.31077
"9",0.07485,0.03016,-0.15101,0.59540,-0.04846,1.35306,-0.16079,-0.46456,-0.27295
"9",-0.58232,-0.30686,0.48740,-0.10458,1.15560,2.84978,1.60870,-0.71850,-1.70404
"9",-0.48392,0.40704,-0.79284,0.81373,0.10493,-0.76300,-0.46176,0.57415,-1.79995
"9",0.33849,0.58125,0.34963,-0.16382,-0.00679,0.65377,1.48605,-1.16783,-0.78405
"9",-0.56306,0.41043,-0.33180,0.22224,0.56140,-0.10400,-1.11818,-0.06593,1.48732
"9",0.03163,0.63285,-0.72017,-0.49396,-0.25204,0.22648,0.29004,2.64606,-1.08092
"9",-0.03161,-0.27212,0.52855,0.25152,-1.75212,0.82377,0.61448,-0.75466,0.30638
"9",0.26278,0.61658,0.69933,0.20675,-0.44020,-0.68160,-0.80216,0.62606,-1.68616
"9",-0.01027,0.05080,-0.98602,0.16505,-0.40313,1.42698,0.42391,-0.16341,-0.65263
"9",-0.45711,0.28567,0.15545,0.05141,-0.21472,-0.50154,-0.86994,0.55725,1.16876
"9",0.33103,-0.37405,-0.16181,0.38820,-0.93462,0.00264,0.99290,-0.64355,-0.87188
"9",-0.11999,-0.90125,1.19631,-0.20168,1.53082,0.70591,-0.06824,0.55488,-3.02067
"9",0.03384,0.13628,0.28687,-0.63317,-0.70555,-1.73846,3.28772,-2.66576,0.15390
"9",0.65176,-0.37272,-0.75020,0.70494,2.36795,-0.37228,-1.07333,-0.22319,-2.77744
"9",0.20712,1.23282,0.45937,-0.25291,-0.74404,0.48506,-0.06572,-0.61145,-1.27482
"9",0.85392,-0.88809,0.72681,-0.61193,-0.72410,0.12642,-0.10779,-0.35374,-0.40105
"9",-0.27497,0.23917,-0.22577,0.65091,-0.12233,-0.56847,-1.56304,-0.22137,-1.97022
"9",-0.34978,0.11957,0.20043,0.16004,-0.60241,0.33919,-0.16309,0.72440,0.37744
"9",0.62087,-0.36641,-1.20409,-1.79042,-0.05498,0.62995,-0.65557,0.93525,-2.05115
"9",0.20255,-0.28913,0.12568,-1.35071,-0.32571,0.16651,-0.97671,-0.37229,-0.66636
"9",-0.00400,0.42099,0.00511,-0.81556,0.43200,-1.20304,0.66832,-1.40075,-0.23754
"9",0.28123,0.39799,0.14519,0.09012,0.76601,-0.93812,-0.23117,-0.60325,3.06021
"9",-0.11269,-0.70637,0.39937,-0.28612,1.82448,0.28897,-0.51479,0.15995,-2.49682
"9",0.21509,0.05294,0.03252,-0.18167,0.64324,-1.13360,0.72844,-1.30933,-0.58641
"9",0.37495,-0.66043,-0.18005,-0.23934,0.91216,0.61908,-0.95304,-0.28870,3.87756
"9",-0.40927,-0.31453,0.31453,0.16208,-0.03108,-1.30035,-0.78871,0.92168,0.00823
"9",-0.11591,-0.20359,0.13915,-0.30785,1.71388,1.47540,0.81663,0.23169,-1.05442
"9",0.21611,-0.64674,0.36651,-0.30574,-0.71133,-0.73736,-0.36472,-0.35796,-0.35030
"9",-0.23624,0.22909,-0.79930,-1.40672,-1.58509,-0.80743,0.10382,0.58305,-2.83784
"9",-0.42567,-1.31914,-0.26323,0.10199,-0.48588,-1.11174,0.76958,-0.96783,3.12211
"9",-0.80725,0.42439,-0.36212,0.23408,-0.51260,0.46265,0.69164,1.23690,-0.86603
"9",-0.66128,1.01808,-0.28772,-0.12896,0.33181,-0.49169,-1.70247,-0.19624,0.33120
"9",0.03582,0.64382,-0.00666,-0.58888,0.15944,-1.40544,1.80549,-1.49709,0.20899
"9",0.06934,-0.02292,-0.06565,-0.03094,-0.79820,-1.22086,3.74960,-2.23508,-0.72937
"9",0.57192,0.31847,-0.03941,-0.94624,1.04708,0.36284,-1.48165,-0.44935,-1.65860
"9",0.29756,-0.86549,-0.01411,-0.53301,-0.33660,0.17205,-0.32291,0.39988,1.06203
"9",0.62779,0.05326,0.24235,-0.36949,0.47020,-0.03246,-0.50673,-0.42742,3.02886
"9",-0.07462,0.03923,0.35983,-0.12702,-0.28041,0.53243,0.74152,-0.97527,0.71100
"9",-0.23616,0.53738,-1.41417,-2.20825,-1.39292,-0.56712,0.04707,1.13761,-2.30248
"9",,,,,,,,,
"9",0.34078,0.03734,0.59766,0.04589,-0.55783,-0.20785,-0.80373,0.36740,-0.23459
